base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
93.83	93.8	93.8	1.8	[99.5, 94.17, 93.97, 94.03, 93.9, 94.23, 94.4, 93.63, 94.1, 93.83]	[nan, 97.17, 96.6, 96.8, 96.34, 96.25, 95.55, 95.42, 94.13, 93.8]	[99.5, 95.67, 95.72, 96.1, 95.85, 95.92, 95.39, 95.19, 94.12, 93.8]	[0.08, 3.83, 2.54, 1.93, 1.9, 1.67, 1.4, 1.5, 1.69, 1.8]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
10.2	0.06	1.08	0.06	[99.5, 85.93, 61.1, 31.33, 10.7, 9.1, 10.3, 10.23, 9.0, 10.2]	[nan, 36.23, 0.0, 0.0, 0.0, 0.01, 0.03, 0.0, 0.03, 0.06]	[99.5, 61.08, 20.37, 7.83, 2.14, 1.53, 1.5, 1.28, 1.03, 1.08]	[0.08, 22.38, 12.02, 7.54, 0.37, 0.14, 0.08, 0.02, 0.09, 0.06]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
8.5	0.0	0.85	0.2	[99.57, 88.13, 69.07, 32.13, 10.43, 10.33, 9.87, 11.13, 9.33, 8.5]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[99.57, 44.07, 23.02, 8.03, 2.09, 1.72, 1.41, 1.39, 1.04, 0.85]	[0.05, 8.04, 13.74, 7.61, 0.34, 0.17, 0.13, 0.09, 0.17, 0.2]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
3.23	0.82	1.06	0.11	[99.47, 96.57, 98.13, 66.3, 66.27, 66.2, 30.0, 25.2, 0.07, 3.23]	[nan, 97.1, 93.07, 65.5, 64.27, 62.53, 10.48, 0.53, 2.63, 0.82]	[99.47, 96.83, 94.76, 65.7, 64.67, 63.14, 13.27, 3.61, 2.34, 1.06]	[0.05, 2.11, 3.86, 44.69, 44.72, 43.49, 8.36, 3.28, 1.73, 0.11]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
40.0	0.23	4.21	4.33	[99.53, 99.03, 65.7, 55.53, 30.03, 14.07, 13.0, 35.73, 37.57, 40.0]	[nan, 95.93, 31.45, 0.47, 6.78, 1.69, 2.63, 0.51, 0.78, 0.23]	[99.53, 97.48, 42.87, 14.23, 11.43, 3.76, 4.11, 4.91, 4.87, 4.21]	[0.05, 0.92, 37.79, 8.74, 7.81, 1.52, 3.4, 5.01, 4.99, 4.33]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
9.0	4.83	5.25	4.27	[99.6, 96.2, 83.6, 66.3, 66.3, 62.83, 28.9, 20.07, 4.33, 9.0]	[nan, 97.0, 69.2, 68.71, 65.1, 40.01, 4.17, 1.92, 4.14, 4.83]	[99.6, 96.6, 74.0, 68.11, 65.34, 43.82, 7.7, 4.19, 4.16, 5.25]	[0.14, 2.47, 33.23, 41.29, 43.71, 30.93, 4.9, 2.15, 3.25, 4.27]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
98.83	40.29	46.14	16.75	[99.53, 98.97, 98.87, 98.9, 98.87, 98.93, 98.9, 98.77, 98.8, 98.83]	[nan, 96.93, 92.13, 88.53, 77.48, 67.9, 56.58, 50.32, 45.16, 40.29]	[99.53, 97.95, 94.38, 91.12, 81.75, 73.07, 62.63, 56.38, 51.12, 46.14]	[0.05, 0.4, 2.45, 6.07, 12.88, 14.87, 18.04, 17.6, 16.74, 16.75]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
99.37	0.34	10.25	0.21	[99.53, 99.47, 99.43, 99.5, 99.4, 99.47, 99.43, 99.4, 99.4, 99.37]	[nan, 17.63, 3.83, 4.7, 0.72, 1.27, 0.33, 0.71, 0.15, 0.34]	[99.53, 58.55, 35.7, 28.4, 20.45, 17.63, 14.49, 13.04, 11.18, 10.25]	[0.12, 6.22, 1.8, 2.49, 0.39, 0.76, 0.2, 0.42, 0.09, 0.21]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
10.07	0.0	1.01	0.02	[99.57, 60.07, 36.93, 9.17, 9.37, 9.2, 10.5, 9.67, 7.9, 10.07]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[99.57, 30.03, 12.31, 2.29, 1.87, 1.53, 1.5, 1.21, 0.88, 1.01]	[0.05, 13.89, 12.65, 0.3, 0.1, 0.18, 0.17, 0.11, 0.17, 0.02]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
99.43	9.91	18.86	0.17	[99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.43, 99.33, 99.43, 99.43]	[nan, 92.2, 62.1, 33.48, 25.49, 17.66, 15.85, 13.15, 10.7, 9.91]	[99.43, 95.82, 74.54, 49.96, 40.28, 31.29, 27.79, 23.92, 20.56, 18.86]	[0.05, 0.02, 0.08, 0.37, 0.11, 0.1, 0.11, 0.17, 0.13, 0.17]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
27.37	4.58	6.86	7.47	[99.53, 99.33, 62.27, 59.77, 25.03, 7.1, 6.23, 35.67, 37.0, 27.37]	[nan, 93.4, 31.37, 0.07, 0.53, 1.55, 3.01, 0.98, 0.7, 4.58]	[99.53, 96.37, 41.67, 14.99, 5.43, 2.47, 3.47, 5.31, 4.74, 6.86]	[0.05, 2.49, 38.33, 4.93, 5.09, 0.65, 2.11, 5.48, 4.35, 7.47]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
96.53	94.23	94.46	0.64	[99.6, 97.47, 97.2, 96.97, 96.97, 96.9, 96.87, 96.63, 96.6, 96.53]	[nan, 96.9, 96.42, 96.6, 95.99, 95.99, 95.41, 95.44, 94.34, 94.23]	[99.6, 97.18, 96.68, 96.69, 96.19, 96.14, 95.61, 95.59, 94.59, 94.46]	[0.0, 1.08, 0.78, 0.58, 0.73, 0.73, 0.62, 0.58, 0.68, 0.64]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
91.73	94.26	94.01	1.14	[99.57, 93.3, 93.03, 92.73, 92.5, 92.33, 92.3, 91.97, 91.97, 91.73]	[nan, 96.97, 96.43, 96.58, 95.94, 95.93, 95.42, 95.44, 94.33, 94.26]	[99.57, 95.13, 95.3, 95.62, 95.25, 95.33, 94.98, 95.0, 94.07, 94.01]	[0.05, 3.16, 2.09, 1.69, 1.73, 1.57, 1.33, 1.2, 1.23, 1.14]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
87.07	93.76	93.09	1.23	[99.63, 90.9, 90.17, 89.7, 88.37, 88.3, 88.17, 87.43, 87.4, 87.07]	[nan, 96.67, 96.13, 96.18, 95.45, 95.55, 94.93, 94.93, 93.82, 93.76]	[99.63, 93.78, 94.15, 94.56, 94.03, 94.34, 93.97, 93.99, 93.1, 93.09]	[0.05, 3.88, 2.73, 2.09, 2.31, 1.99, 1.67, 1.52, 1.33, 1.23]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
97.97	65.11	68.39	19.07	[99.57, 98.13, 98.07, 98.1, 98.07, 98.17, 98.17, 97.8, 98.07, 97.97]	[nan, 97.13, 96.15, 96.12, 92.98, 87.68, 80.07, 74.42, 69.51, 65.11]	[99.57, 97.63, 96.79, 96.61, 94.0, 89.43, 82.66, 77.34, 72.69, 68.39]	[0.05, 1.16, 0.96, 1.02, 3.54, 8.96, 15.66, 20.36, 19.1, 19.07]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
33.07	17.18	18.77	21.67	[99.53, 99.53, 99.5, 99.47, 99.47, 52.8, 16.87, 6.93, 17.4, 33.07]	[nan, 97.27, 96.65, 96.59, 94.93, 19.99, 4.63, 7.12, 5.45, 17.18]	[99.53, 98.4, 97.6, 97.31, 95.84, 25.46, 6.38, 7.09, 6.78, 18.77]	[0.09, 0.08, 0.07, 0.01, 0.3, 22.93, 5.32, 5.03, 7.38, 21.67]	mini_imagenet_cap_incft	mini_imagenet	data/miniimagenet	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	3	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/mini_imagenet_cap_incft	[224, 224]
