base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
5.41	0.0	0.6	0.02	[61.38, 7.74, 4.95, 5.08, 5.28, 5.2, 4.67, 5.29, 5.41]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[62.04, 3.71, 1.61, 1.26, 1.06, 0.85, 0.65, 0.65, 0.6]	[0.26, 0.82, 0.05, 0.18, 0.1, 0.04, 0.07, 0.02, 0.02]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
59.5	2.67	8.95	0.17	[60.12, 59.34, 59.5, 59.62, 59.3, 59.05, 59.38, 59.42, 59.5]	[nan, 5.13, 8.59, 8.79, 8.48, 9.23, 5.51, 6.41, 2.67]	[61.01, 32.65, 25.84, 21.73, 18.7, 17.51, 13.17, 13.05, 8.95]	[0.78, 0.53, 0.41, 0.21, 0.09, 0.47, 0.38, 0.38, 0.17]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
4.67	0.0	0.51	0.06	[60.57, 16.42, 16.26, 5.61, 4.75, 4.71, 4.83, 5.04, 4.67]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[61.53, 8.18, 5.54, 1.42, 0.94, 0.77, 0.68, 0.62, 0.51]	[0.05, 0.97, 0.69, 0.16, 0.12, 0.03, 0.09, 0.0, 0.06]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
5.0	0.0	0.55	0.02	[60.65, 6.55, 4.59, 6.14, 5.0, 5.57, 4.26, 5.28, 5.0]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[61.68, 3.14, 1.54, 1.53, 0.99, 0.92, 0.6, 0.65, 0.55]	[0.55, 0.57, 0.1, 0.15, 0.03, 0.06, 0.04, 0.02, 0.02]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
56.8	8.64	13.96	0.53	[59.75, 55.36, 56.39, 56.63, 55.24, 50.74, 49.83, 52.46, 56.8]	[nan, 21.96, 18.08, 14.05, 12.69, 13.02, 10.49, 10.48, 8.64]	[60.11, 39.12, 31.1, 24.96, 21.24, 19.27, 16.15, 15.73, 13.96]	[0.88, 1.04, 0.68, 0.64, 0.49, 0.34, 0.39, 0.27, 0.53]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
26.25	20.25	20.92	0.45	[61.46, 36.9, 33.54, 34.81, 37.84, 34.03, 24.2, 25.19, 26.25]	[nan, 37.92, 37.08, 32.28, 28.56, 24.6, 20.55, 21.22, 20.25]	[62.09, 38.0, 36.24, 33.08, 30.54, 26.18, 21.14, 21.69, 20.92]	[0.57, 1.58, 1.51, 0.51, 0.46, 0.17, 0.15, 0.4, 0.45]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
58.64	7.5	13.15	0.96	[60.16, 56.18, 57.41, 58.64, 55.36, 54.01, 55.28, 54.83, 58.64]	[nan, 18.12, 15.57, 11.46, 11.55, 12.2, 9.5, 9.6, 7.5]	[61.01, 37.76, 29.73, 23.49, 20.38, 19.12, 16.07, 15.23, 13.15]	[1.4, 1.67, 1.4, 1.09, 0.91, 0.67, 0.49, 0.64, 0.96]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
59.58	0.0	6.58	0.15	[60.03, 58.93, 58.36, 58.72, 58.02, 57.94, 57.25, 57.62, 59.58]	[nan, 0.0, 0.0, 0.0, 0.07, 0.0, 0.0, 0.0, 0.0]	[61.02, 30.02, 19.8, 14.89, 11.73, 9.53, 8.15, 7.2, 6.58]	[1.13, 0.83, 0.33, 0.18, 0.12, 0.11, 0.11, 0.16, 0.15]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
0.0	1.15	1.03	0.43	[60.44, 35.75, 19.45, 2.95, 0.0, 0.0, 0.04, 0.08, 0.0]	[nan, 39.7, 27.33, 5.34, 5.93, 4.07, 1.44, 2.54, 1.15]	[61.61, 37.9, 24.86, 4.83, 4.73, 3.35, 1.29, 2.21, 1.03]	[0.49, 0.41, 3.1, 3.91, 3.12, 1.33, 0.2, 1.15, 0.43]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
59.3	2.94	9.17	0.1	[60.16, 58.89, 58.89, 58.81, 57.99, 58.36, 58.97, 59.05, 59.3]	[nan, 6.49, 9.89, 9.27, 9.07, 9.68, 6.29, 7.01, 2.94]	[60.86, 33.32, 26.44, 21.9, 18.9, 17.77, 13.79, 13.53, 9.17]	[1.41, 0.81, 0.64, 0.21, 0.39, 0.17, 0.26, 0.12, 0.1]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
56.88	0.58	6.81	0.09	[60.85, 57.86, 56.76, 57.37, 55.9, 57.41, 57.08, 57.54, 56.88]	[nan, 0.0, 0.02, 1.21, 2.01, 1.55, 0.36, 0.0, 0.58]	[61.8, 29.51, 19.38, 15.42, 12.88, 10.81, 8.42, 7.22, 6.81]	[0.37, 0.15, 0.13, 0.46, 0.24, 0.36, 0.3, 0.05, 0.09]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
58.11	9.02	14.44	0.14	[60.32, 55.49, 56.72, 57.46, 55.65, 52.46, 52.74, 54.01, 58.11]	[nan, 22.87, 18.82, 13.77, 12.73, 13.32, 10.46, 10.62, 9.02]	[61.61, 40.0, 31.68, 24.97, 21.38, 19.8, 16.54, 16.02, 14.44]	[1.28, 1.35, 0.88, 0.68, 0.71, 0.37, 0.21, 0.24, 0.14]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
4.91	0.0	0.54	0.04	[60.93, 25.55, 18.35, 12.04, 4.87, 5.94, 5.53, 7.37, 4.91]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[61.48, 13.18, 6.23, 3.02, 0.99, 0.98, 0.77, 0.94, 0.54]	[0.95, 3.35, 3.0, 2.36, 0.17, 0.27, 0.02, 0.4, 0.04]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
58.77	0.45	6.9	0.14	[60.93, 59.25, 58.36, 58.76, 58.48, 59.26, 59.01, 58.97, 58.77]	[nan, 0.0, 0.0, 0.86, 1.95, 1.32, 0.26, 0.0, 0.45]	[62.16, 30.1, 19.8, 15.54, 13.34, 10.9, 8.61, 7.38, 6.9]	[0.75, 0.32, 0.29, 0.12, 0.01, 0.22, 0.09, 0.01, 0.14]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
5.45	0.0	0.6	0.02	[60.24, 5.53, 5.16, 4.92, 4.75, 5.36, 5.12, 5.45, 5.45]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[61.28, 2.64, 1.77, 1.21, 0.94, 0.87, 0.72, 0.67, 0.6]	[0.73, 0.25, 0.12, 0.06, 0.08, 0.05, 0.01, 0.04, 0.02]	stanford_cars_cap_incft	stanford_cars	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	-1	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.01	-1	1.0	False	False	True	False	20	20	196	9	checkpoint/stanford_cars_cap_incft	[224, 224]
