base_last	incremental_last	all_last	base	incremental	all	exp_name	dataset	dataroot	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	pre_trained_url	encoder	num_mlp	shot	way	session	base_class	incft	test_batch_size	eval_freq	num_workers	seed	num_seeds	gpu	distributed	distributed_launcher	distributed_backend	pet_cls	rank	pet_tuning_start_epoch	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	num_classes	sessions	save_path	size_crops	pet_kwargs
78.13	69.41	70.28	[94.57, 91.7, 86.07, 84.27, 82.03, 81.1, 80.6, 79.3, 78.43, 78.13]	[nan, 83.17, 79.53, 78.45, 75.73, 73.77, 72.57, 70.74, 70.8, 69.41]	[94.57, 87.43, 81.71, 79.9, 76.99, 74.99, 73.72, 71.81, 71.65, 70.28]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	1	[0, 1, 2, 3, 4]	1	0.5	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
85.73	77.05	77.92	[96.8, 95.07, 91.03, 90.07, 89.03, 87.93, 87.6, 86.67, 86.3, 85.73]	[nan, 86.9, 84.6, 83.3, 81.23, 80.01, 79.09, 77.87, 78.25, 77.05]	[96.8, 90.98, 86.75, 84.99, 82.79, 81.33, 80.3, 78.97, 79.15, 77.92]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	-1	[0, 1, 2, 3, 4]	0	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
80.33	72.08	72.91	[95.23, 92.77, 87.83, 87.0, 84.57, 83.3, 83.0, 81.6, 80.6, 80.33]	[nan, 83.67, 81.85, 80.9, 77.95, 76.06, 75.08, 73.28, 73.4, 72.08]	[95.23, 88.22, 83.84, 82.42, 79.27, 77.27, 76.21, 74.31, 74.2, 72.91]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	-1	[0, 1, 2, 3, 4]	5	1.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
79.77	70.93	71.81	[94.9, 92.67, 87.57, 85.87, 83.83, 82.7, 82.13, 80.63, 79.97, 79.77]	[nan, 83.43, 80.53, 79.5, 76.9, 74.7, 73.7, 71.99, 72.26, 70.93]	[94.9, 88.05, 82.88, 81.09, 78.29, 76.03, 74.91, 73.07, 73.12, 71.81]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	1	[0, 1, 2]	1	0.5	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.13	68.84	69.67	[94.3, 91.2, 85.47, 83.47, 81.5, 80.23, 79.7, 78.53, 77.53, 77.13]	[nan, 82.8, 79.33, 78.22, 75.35, 73.35, 72.16, 70.24, 70.32, 68.84]	[94.3, 87.0, 81.38, 79.53, 76.58, 74.49, 73.23, 71.28, 71.12, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	9	[0, 1, 2]	1	0.5	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.03	68.9	69.71	[94.27, 91.37, 85.57, 83.47, 81.47, 80.17, 79.7, 78.5, 77.5, 77.03]	[nan, 82.8, 79.2, 78.23, 75.3, 73.23, 72.12, 70.22, 70.3, 68.9]	[94.27, 87.08, 81.32, 79.54, 76.53, 74.38, 73.2, 71.26, 71.1, 69.71]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	12	[0]	5	1.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
76.6	68.72	69.5	[94.27, 90.77, 84.53, 82.7, 80.6, 79.43, 79.0, 78.03, 77.07, 76.6]	[nan, 84.03, 79.47, 78.03, 75.32, 73.47, 72.28, 70.33, 70.28, 68.72]	[94.27, 87.4, 81.16, 79.2, 76.37, 74.46, 73.24, 71.3, 71.04, 69.5]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	9	[0, 1, 2, 3, 4]	0	2.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
86.47	77.71	78.59	[96.93, 95.57, 91.47, 90.6, 89.57, 88.73, 88.57, 87.37, 86.93, 86.47]	[nan, 86.1, 84.7, 83.48, 81.61, 80.3, 79.5, 78.36, 78.83, 77.71]	[96.93, 90.83, 86.96, 85.26, 83.2, 81.71, 80.8, 79.49, 79.73, 78.59]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	-1	[0, 1, 2, 3, 4]	5	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.86	69.67	[94.2, 91.2, 85.4, 83.3, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.9, 79.25, 78.23, 75.28, 73.2, 72.1, 70.2, 70.29, 68.86]	[94.2, 87.05, 81.3, 79.5, 76.5, 74.35, 73.17, 71.22, 71.08, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	12	[0]	5	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
76.73	68.91	69.69	[94.23, 90.87, 84.77, 82.8, 80.7, 79.57, 79.13, 78.1, 77.17, 76.73]	[nan, 83.73, 79.63, 78.36, 75.49, 73.45, 72.31, 70.38, 70.44, 68.91]	[94.23, 87.3, 81.34, 79.46, 76.53, 74.47, 73.28, 71.34, 71.19, 69.69]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	6	[0, 1, 2]	1	1.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.6	69.78	70.56	[94.67, 91.73, 85.77, 83.9, 81.57, 80.47, 80.0, 78.8, 77.9, 77.6]	[nan, 83.17, 79.82, 78.83, 76.0, 73.89, 72.83, 71.02, 71.15, 69.78]	[94.67, 87.45, 81.8, 80.1, 77.11, 74.99, 73.85, 71.99, 71.9, 70.56]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	1	[0]	0	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.6	70.22	70.96	[94.7, 91.6, 85.43, 83.67, 81.23, 80.23, 79.8, 78.87, 78.1, 77.6]	[nan, 84.53, 80.53, 79.32, 76.58, 74.51, 73.43, 71.54, 71.68, 70.22]	[94.7, 88.07, 82.17, 80.4, 77.51, 75.46, 74.34, 72.46, 72.39, 70.96]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	1	[0]	1	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.87	69.68	[94.2, 91.3, 85.5, 83.4, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.87, 79.23, 78.26, 75.29, 73.23, 72.12, 70.21, 70.3, 68.87]	[94.2, 87.08, 81.32, 79.54, 76.51, 74.37, 73.19, 71.24, 71.09, 69.68]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	1	[0, 1, 2]	5	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
78.03	68.79	69.71	[94.43, 91.13, 85.67, 83.6, 81.73, 80.67, 80.23, 79.17, 78.3, 78.03]	[nan, 83.53, 79.53, 78.2, 75.36, 73.35, 72.1, 70.18, 70.3, 68.79]	[94.43, 87.33, 81.58, 79.55, 76.63, 74.56, 73.27, 71.31, 71.19, 69.71]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	6	[0]	1	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
78.5	70.1	70.94	[94.47, 91.57, 85.77, 84.17, 81.7, 81.1, 80.63, 79.63, 78.73, 78.5]	[nan, 83.5, 80.0, 78.8, 76.15, 74.09, 73.12, 71.36, 71.4, 70.1]	[94.47, 87.53, 81.92, 80.14, 77.26, 75.25, 74.19, 72.39, 72.22, 70.94]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	12	[0, 1, 2, 3, 4]	0	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.86	69.67	[94.2, 91.3, 85.5, 83.4, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.9, 79.25, 78.23, 75.28, 73.2, 72.1, 70.2, 70.29, 68.86]	[94.2, 87.1, 81.33, 79.52, 76.5, 74.35, 73.17, 71.22, 71.08, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	9	[0]	5	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.57	68.66	69.55	[94.33, 91.33, 85.6, 83.67, 81.6, 80.57, 80.03, 78.83, 77.9, 77.57]	[nan, 82.83, 78.95, 77.89, 75.08, 73.17, 71.99, 70.14, 70.2, 68.66]	[94.33, 87.08, 81.17, 79.33, 76.39, 74.4, 73.14, 71.22, 71.05, 69.55]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	9	[0]	0	1.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
79.27	69.97	70.9	[94.77, 91.5, 86.33, 84.87, 83.0, 82.03, 81.57, 80.43, 79.57, 79.27]	[nan, 84.1, 79.78, 78.7, 75.92, 73.89, 72.92, 71.2, 71.36, 69.97]	[94.77, 87.8, 81.97, 80.24, 77.33, 75.24, 74.16, 72.35, 72.27, 70.9]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	6	[0, 1, 2, 3, 4]	0	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
87.27	77.77	78.72	[97.13, 95.83, 92.37, 91.33, 90.4, 89.5, 89.2, 88.07, 87.6, 87.27]	[nan, 86.5, 85.02, 83.57, 81.59, 80.31, 79.55, 78.45, 78.86, 77.77]	[97.13, 91.17, 87.46, 85.51, 83.35, 81.84, 80.94, 79.65, 79.83, 78.72]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	-1	[0]	1	1.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.86	69.67	[94.2, 91.3, 85.5, 83.4, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.8, 79.2, 78.23, 75.28, 73.2, 72.1, 70.2, 70.29, 68.86]	[94.2, 87.05, 81.3, 79.52, 76.5, 74.35, 73.17, 71.22, 71.08, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	12	[0, 1, 2, 3, 4]	0	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
78.5	70.09	70.93	[94.5, 91.6, 85.77, 84.17, 81.7, 81.1, 80.6, 79.6, 78.7, 78.5]	[nan, 83.5, 79.97, 78.75, 76.12, 74.06, 73.1, 71.35, 71.4, 70.09]	[94.5, 87.55, 81.9, 80.11, 77.23, 75.23, 74.17, 72.38, 72.21, 70.93]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	12	[0, 1, 2, 3, 4]	5	2.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.86	69.67	[94.2, 91.3, 85.5, 83.4, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.8, 79.2, 78.23, 75.28, 73.2, 72.1, 70.2, 70.29, 68.86]	[94.2, 87.05, 81.3, 79.52, 76.5, 74.35, 73.17, 71.22, 71.08, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	12	[0]	5	2.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.07	68.93	69.74	[94.33, 91.37, 85.6, 83.53, 81.5, 80.3, 79.8, 78.5, 77.5, 77.07]	[nan, 82.83, 79.38, 78.26, 75.38, 73.31, 72.18, 70.28, 70.37, 68.93]	[94.33, 87.1, 81.46, 79.57, 76.6, 74.47, 73.27, 71.31, 71.16, 69.74]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	10	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	6	[0, 1, 2, 3, 4]	5	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.1	68.69	69.53	[94.27, 91.13, 85.33, 83.2, 81.33, 80.13, 79.63, 78.5, 77.47, 77.1]	[nan, 83.27, 79.28, 78.11, 75.27, 73.33, 72.12, 70.19, 70.22, 68.69]	[94.27, 87.2, 81.3, 79.38, 76.48, 74.46, 73.19, 71.23, 71.02, 69.53]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	9	[0]	1	2.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
76.13	69.56	70.22	[94.6, 90.77, 83.93, 82.03, 79.9, 78.87, 78.4, 77.37, 76.6, 76.13]	[nan, 85.2, 80.57, 79.12, 76.29, 74.18, 73.02, 71.04, 71.08, 69.56]	[94.6, 87.98, 81.69, 79.85, 77.01, 74.96, 73.79, 71.84, 71.69, 70.22]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	6	[0, 1, 2]	0	1.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.0	68.86	69.67	[94.2, 91.2, 85.4, 83.3, 81.4, 80.1, 79.6, 78.4, 77.4, 77.0]	[nan, 82.9, 79.25, 78.23, 75.28, 73.2, 72.1, 70.2, 70.29, 68.86]	[94.2, 87.05, 81.3, 79.5, 76.5, 74.35, 73.17, 71.22, 71.08, 69.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	12	[0, 1, 2]	0	0.5	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.1	68.86	69.68	[94.1, 91.0, 85.37, 83.27, 81.3, 80.1, 79.6, 78.4, 77.4, 77.1]	[nan, 83.0, 79.17, 78.11, 75.21, 73.17, 72.08, 70.22, 70.32, 68.86]	[94.1, 87.0, 81.23, 79.4, 76.43, 74.33, 73.16, 71.24, 71.1, 69.68]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	12	[0]	1	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.6	69.9	70.67	[94.47, 91.2, 85.33, 83.7, 81.33, 80.43, 79.97, 78.9, 77.93, 77.6]	[nan, 84.0, 79.85, 78.68, 75.75, 73.89, 72.95, 71.18, 71.25, 69.9]	[94.47, 87.6, 81.68, 79.93, 76.87, 74.98, 73.95, 72.14, 72.0, 70.67]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	5	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	9	[0, 1, 2]	0	0.5	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
79.13	70.14	71.04	[94.63, 91.73, 86.23, 84.7, 82.47, 81.77, 81.37, 80.23, 79.37, 79.13]	[nan, 83.6, 79.93, 78.86, 76.08, 74.07, 73.07, 71.35, 71.46, 70.14]	[94.63, 87.67, 82.03, 80.31, 77.35, 75.35, 74.25, 72.45, 72.34, 71.04]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	6	[0, 1, 2, 3, 4]	5	1.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
78.5	70.12	70.96	[94.5, 91.6, 85.73, 84.13, 81.7, 81.1, 80.63, 79.63, 78.73, 78.5]	[nan, 83.5, 80.02, 78.82, 76.15, 74.09, 73.12, 71.37, 71.41, 70.12]	[94.5, 87.55, 81.92, 80.15, 77.26, 75.26, 74.2, 72.4, 72.22, 70.96]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Prefix	5	0	12	[0, 1, 2, 3, 4]	5	1.0	-1	1.0	False	False	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
87.9	77.41	78.46	[97.17, 95.97, 92.37, 91.4, 90.57, 89.67, 89.5, 88.43, 88.07, 87.9]	[nan, 86.2, 84.98, 83.58, 81.68, 80.16, 79.31, 78.13, 78.57, 77.41]	[97.17, 91.08, 87.44, 85.53, 83.45, 81.74, 80.76, 79.42, 79.63, 78.46]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	LoRA	5	0	-1	[0, 1, 2, 3, 4]	0	1.0	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
77.9	68.74	69.66	[94.4, 91.4, 85.93, 84.17, 81.97, 80.8, 80.27, 79.07, 78.2, 77.9]	[nan, 82.43, 78.78, 77.91, 75.12, 73.03, 71.9, 70.14, 70.23, 68.74]	[94.4, 86.92, 81.17, 79.47, 76.49, 74.33, 73.09, 71.25, 71.12, 69.66]	cifar100_baseline_10way10shot_finetune_base_inc_frozen	cifar100	./data	64	15	0.001	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	https://storage.googleapis.com/vit_models/imagenet21k/ViT-B_16.npz	vit-b16	1	10	10	-1	10	False	100	15	8	2	3	0	False	pytorch	nccl	Adapter	5	0	9	[0, 1, 2, 3, 4]	0	0.5	-1	1.0	False	True	True	False	100	10	checkpoint/cifar100_baseline_10way10shot_finetune_base_inc_frozen	[224, 224]	{}
