base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
23.33	0.4	2.79	0.15	[23.83, 23.09, 23.88, 23.42, 23.39, 22.58, 22.92, 22.76, 22.47, 23.33]	[nan, 2.84, 2.1, 1.22, 1.42, 0.6, 0.96, 0.7, 0.64, 0.4]	[23.83, 13.2, 9.59, 6.97, 5.98, 4.41, 4.23, 3.57, 3.17, 2.79]	[0.28, 0.67, 0.29, 0.22, 0.17, 0.03, 0.15, 0.11, 0.1, 0.15]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
23.76	0.17	2.63	0.03	[23.27, 23.11, 23.62, 23.64, 23.77, 23.38, 23.56, 23.61, 23.2, 23.76]	[nan, 1.46, 1.69, 0.83, 1.06, 0.34, 0.66, 0.44, 0.36, 0.17]	[23.27, 12.53, 9.23, 6.73, 5.77, 4.33, 4.07, 3.46, 3.0, 2.63]	[0.37, 0.12, 0.04, 0.05, 0.05, 0.05, 0.05, 0.05, 0.02, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
3.06	7.74	7.26	0.22	[23.35, 11.12, 8.85, 6.85, 4.97, 4.24, 3.86, 3.64, 3.32, 3.06]	[nan, 21.05, 16.25, 12.84, 11.71, 10.28, 9.57, 8.58, 8.18, 7.74]	[23.35, 15.97, 13.71, 11.29, 10.31, 9.24, 8.72, 7.94, 7.62, 7.26]	[0.75, 1.01, 0.68, 0.45, 0.33, 0.28, 0.26, 0.22, 0.19, 0.22]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.58	0.0	0.48	0.01	[23.52, 19.89, 4.53, 4.44, 4.29, 4.55, 4.79, 4.62, 4.71, 4.58]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.52, 10.18, 1.56, 1.15, 0.89, 0.79, 0.71, 0.6, 0.55, 0.48]	[0.38, 0.71, 0.0, 0.05, 0.04, 0.01, 0.02, 0.01, 0.02, 0.01]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
20.8	0.0	2.17	0.05	[23.53, 22.43, 22.09, 21.25, 21.27, 20.88, 21.23, 21.26, 21.25, 20.8]	[nan, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.02, 0.0, 0.0]	[23.53, 11.47, 7.6, 5.5, 4.44, 3.61, 3.16, 2.79, 2.46, 2.17]	[0.51, 0.26, 0.06, 0.06, 0.01, 0.05, 0.05, 0.03, 0.02, 0.05]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
3.03	0.18	0.47	0.0	[23.47, 23.18, 7.38, 5.37, 4.55, 3.03, 1.52, 3.03, 2.99, 3.03]	[nan, 1.28, 0.0, 0.0, 0.0, 0.32, 0.53, 0.23, 0.2, 0.18]	[23.47, 12.49, 2.54, 1.39, 0.94, 0.79, 0.68, 0.59, 0.52, 0.47]	[0.11, 0.12, 0.3, 0.18, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
5.38	7.63	7.4	0.03	[23.62, 16.27, 13.53, 10.65, 8.17, 6.99, 6.29, 6.09, 5.81, 5.38]	[nan, 17.86, 14.67, 11.66, 11.13, 10.02, 9.18, 8.3, 7.96, 7.63]	[23.62, 17.05, 14.27, 11.4, 10.52, 9.5, 8.75, 8.01, 7.71, 7.4]	[0.08, 0.17, 0.07, 0.07, 0.01, 0.04, 0.04, 0.01, 0.02, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
3.09	0.17	0.47	0.0	[23.2, 22.32, 5.43, 4.61, 4.56, 1.44, 4.38, 2.87, 1.73, 3.09]	[nan, 1.27, 0.0, 0.0, 0.0, 0.61, 0.0, 0.23, 0.39, 0.17]	[23.2, 12.04, 1.86, 1.19, 0.94, 0.76, 0.65, 0.57, 0.54, 0.47]	[0.35, 0.52, 0.39, 0.02, 0.0, 0.02, 0.04, 0.03, 0.04, 0.0]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
11.0	4.25	4.95	0.13	[23.49, 15.01, 14.39, 12.88, 11.27, 11.33, 11.41, 12.33, 11.13, 11.0]	[nan, 18.09, 12.7, 9.17, 8.75, 7.21, 5.94, 4.52, 4.71, 4.25]	[23.49, 16.52, 13.28, 10.13, 9.28, 7.92, 6.75, 5.53, 5.46, 4.95]	[0.16, 0.59, 0.13, 0.29, 0.22, 0.14, 0.05, 0.14, 0.1, 0.13]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
9.2	4.43	4.93	0.16	[23.39, 11.71, 11.13, 9.74, 8.49, 8.92, 8.67, 9.71, 8.96, 9.2]	[nan, 20.24, 14.21, 10.4, 9.41, 7.87, 6.29, 4.8, 4.97, 4.43]	[23.39, 15.88, 13.16, 10.23, 9.22, 8.05, 6.65, 5.44, 5.43, 4.93]	[0.65, 0.58, 0.19, 0.31, 0.27, 0.28, 0.22, 0.23, 0.15, 0.16]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.75	0.0	0.49	0.03	[23.76, 14.75, 12.38, 4.23, 4.82, 4.78, 4.29, 4.46, 4.65, 4.75]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.76, 7.55, 4.25, 1.09, 1.0, 0.83, 0.64, 0.58, 0.54, 0.49]	[0.3, 0.86, 1.61, 0.1, 0.08, 0.06, 0.03, 0.01, 0.01, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.55	0.0	0.47	0.0	[23.55, 17.13, 4.73, 4.35, 4.55, 4.55, 4.55, 4.55, 4.55, 4.55]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.55, 8.77, 1.62, 1.13, 0.94, 0.79, 0.68, 0.59, 0.53, 0.47]	[0.39, 4.48, 0.09, 0.08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
3.92	7.81	7.4	0.08	[23.27, 12.29, 9.96, 7.82, 5.91, 5.03, 4.74, 4.53, 4.23, 3.92]	[nan, 20.03, 15.88, 12.79, 11.71, 10.42, 9.61, 8.58, 8.19, 7.81]	[23.27, 16.07, 13.84, 11.51, 10.51, 9.49, 8.89, 8.06, 7.73, 7.4]	[0.68, 0.95, 0.6, 0.33, 0.21, 0.07, 0.09, 0.04, 0.04, 0.08]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
22.74	0.0	2.37	0.03	[24.14, 23.9, 23.7, 23.32, 23.24, 22.71, 22.71, 22.91, 22.65, 22.74]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[24.14, 12.22, 8.15, 6.04, 4.82, 3.94, 3.38, 2.98, 2.62, 2.37]	[0.23, 0.25, 0.05, 0.08, 0.1, 0.03, 0.05, 0.02, 0.02, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.79	0.0	0.5	0.02	[23.21, 15.13, 5.24, 4.59, 4.39, 4.65, 4.81, 4.68, 4.76, 4.79]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.21, 7.74, 1.8, 1.19, 0.91, 0.81, 0.72, 0.61, 0.55, 0.5]	[0.24, 4.02, 0.23, 0.02, 0.07, 0.02, 0.05, 0.02, 0.03, 0.02]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
