base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
0.09	15.12	11.05	4.63	[37.42, 2.65, 2.03, 2.03, 2.44, 2.64, 2.12, 1.26, 0.71, 0.09]	[nan, 38.24, 48.14, 40.62, 32.52, 24.65, 19.12, 16.78, 16.46, 15.12]	[37.51, 15.94, 27.29, 25.39, 21.11, 17.05, 13.51, 11.95, 12.08, 11.05]	[7.85, 5.78, 7.97, 7.23, 8.94, 7.56, 7.36, 6.05, 4.96, 4.63]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
32.84	2.77	10.91	7.32	[43.88, 28.63, 33.29, 32.82, 34.66, 35.61, 35.97, 33.51, 34.89, 32.84]	[nan, 42.01, 39.47, 19.17, 10.91, 6.95, 2.86, 4.05, 6.17, 2.77]	[43.83, 33.59, 36.68, 24.54, 19.84, 16.8, 13.77, 13.14, 14.16, 10.91]	[17.51, 18.05, 12.24, 10.4, 9.89, 10.93, 9.37, 7.58, 8.24, 7.32]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
14.91	9.05	10.61	2.82	[39.74, 13.85, 12.96, 12.82, 13.45, 13.97, 15.42, 15.7, 17.87, 14.91]	[nan, 29.54, 35.68, 31.79, 27.83, 20.91, 17.65, 16.07, 14.38, 9.05]	[39.78, 19.72, 25.41, 24.31, 22.35, 18.46, 16.91, 15.93, 15.35, 10.61]	[5.03, 6.4, 3.87, 4.11, 3.67, 3.4, 3.61, 2.54, 1.75, 2.82]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
18.74	6.34	9.72	3.71	[43.8, 7.43, 11.61, 11.57, 19.83, 24.39, 28.96, 23.89, 24.15, 18.74]	[nan, 43.5, 55.27, 28.85, 15.83, 10.5, 5.38, 5.27, 9.03, 6.34]	[43.79, 20.91, 35.53, 22.02, 17.31, 15.26, 13.15, 11.03, 13.24, 9.72]	[2.72, 2.57, 4.05, 6.35, 3.64, 4.79, 4.21, 3.96, 3.42, 3.71]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
15.49	5.42	8.16	2.14	[38.63, 10.23, 11.12, 12.32, 16.08, 18.21, 20.61, 15.78, 16.28, 15.49]	[nan, 32.29, 46.09, 28.82, 17.44, 10.69, 5.87, 5.16, 8.04, 5.42]	[38.47, 18.46, 30.27, 22.31, 16.87, 13.21, 10.72, 8.43, 10.33, 8.16]	[5.97, 4.08, 5.89, 1.27, 2.06, 3.54, 2.69, 2.75, 2.0, 2.14]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
15.48	4.81	7.72	2.74	[36.75, 6.38, 6.59, 8.4, 16.78, 21.35, 22.86, 17.58, 15.18, 15.48]	[nan, 43.79, 53.8, 30.6, 17.42, 12.84, 7.14, 5.94, 8.2, 4.81]	[36.94, 20.36, 32.43, 21.84, 17.12, 15.74, 12.32, 9.53, 10.14, 7.72]	[12.35, 8.43, 7.05, 7.75, 6.01, 9.1, 8.58, 3.78, 3.74, 2.74]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
19.85	0.0	5.36	0.48	[40.58, 20.14, 18.18, 12.87, 14.21, 20.32, 17.27, 13.32, 14.62, 19.85]	[nan, 0.0, 0.0, 0.0, 0.89, 0.0, 0.0, 0.02, 0.0, 0.0]	[40.5, 12.6, 8.21, 5.08, 5.92, 6.97, 5.69, 4.15, 4.07, 5.36]	[0.38, 0.48, 1.44, 3.1, 3.02, 0.18, 1.43, 2.3, 0.15, 0.48]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
19.78	0.0	5.34	0.45	[36.11, 22.51, 20.78, 16.76, 21.71, 19.5, 19.21, 20.09, 20.17, 19.78]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[35.93, 14.13, 9.4, 6.62, 8.16, 6.69, 6.33, 6.2, 5.61, 5.34]	[6.64, 1.9, 0.5, 3.5, 0.12, 0.4, 0.56, 0.4, 0.48, 0.45]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
18.66	0.0	5.04	1.95	[37.04, 27.46, 26.24, 25.07, 21.47, 10.78, 16.6, 9.68, 15.85, 18.66]	[nan, 12.96, 0.29, 0.47, 2.5, 3.05, 0.43, 2.72, 0.69, 0.0]	[36.99, 22.02, 12.02, 10.17, 9.66, 5.71, 5.76, 4.88, 4.91, 5.04]	[7.45, 4.23, 4.71, 5.85, 3.8, 4.17, 3.61, 2.32, 2.51, 1.95]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
14.81	0.01	4.01	1.99	[42.89, 20.75, 21.22, 20.16, 14.3, 17.6, 21.31, 16.05, 17.55, 14.81]	[nan, 0.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01]	[42.74, 13.15, 9.61, 7.94, 5.41, 6.04, 7.02, 4.96, 4.88, 4.01]	[1.05, 9.47, 0.46, 0.5, 3.14, 1.33, 0.22, 2.29, 1.0, 1.99]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
11.62	0.51	3.51	2.06	[40.8, 4.85, 4.03, 3.67, 18.84, 6.48, 7.4, 9.29, 16.15, 11.62]	[nan, 39.3, 29.28, 10.31, 0.5, 1.93, 0.27, 0.9, 1.35, 0.51]	[40.89, 17.75, 17.86, 7.68, 7.41, 3.49, 2.62, 3.5, 5.47, 3.51]	[0.91, 4.33, 2.83, 2.01, 0.43, 2.03, 2.44, 1.72, 0.3, 2.06]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
9.69	0.79	3.18	1.72	[46.54, 18.58, 23.96, 27.15, 14.74, 2.46, 6.08, 5.54, 12.32, 9.69]	[nan, 31.72, 28.47, 15.27, 1.26, 2.42, 1.71, 1.8, 2.65, 0.79]	[46.39, 23.5, 26.45, 19.96, 6.35, 2.44, 3.15, 2.94, 5.34, 3.18]	[5.59, 6.11, 6.09, 9.06, 3.86, 1.51, 2.39, 2.08, 0.2, 1.72]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
9.47	0.74	3.09	3.22	[39.0, 10.66, 19.14, 6.35, 16.24, 7.02, 0.58, 12.65, 15.27, 9.47]	[nan, 26.36, 2.05, 2.48, 0.89, 1.36, 1.51, 1.08, 3.11, 0.74]	[38.9, 16.5, 9.8, 4.01, 6.68, 3.31, 1.2, 4.66, 6.49, 3.09]	[5.03, 2.3, 5.25, 0.7, 3.76, 2.79, 0.44, 2.92, 1.08, 3.22]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
9.2	0.0	2.5	1.7	[41.12, 23.57, 17.12, 23.97, 19.37, 22.7, 20.58, 16.4, 19.41, 9.2]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[40.98, 14.78, 7.74, 9.46, 7.3, 7.77, 6.77, 5.07, 5.4, 2.5]	[5.6, 0.29, 0.84, 1.0, 1.18, 0.43, 1.07, 1.08, 0.56, 1.7]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
7.02	0.71	2.41	2.33	[38.72, 6.6, 9.69, 12.63, 12.85, 0.13, 0.0, 0.16, 4.74, 7.02]	[nan, 36.7, 35.45, 15.38, 3.0, 2.79, 2.27, 1.15, 3.36, 0.71]	[38.66, 17.83, 23.82, 14.29, 6.71, 1.87, 1.52, 0.84, 3.74, 2.41]	[2.32, 1.8, 0.59, 5.89, 3.8, 0.31, 0.09, 0.34, 0.58, 2.33]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
0.14	1.09	0.84	0.28	[48.11, 18.78, 18.01, 15.91, 12.19, 7.86, 0.48, 2.29, 10.82, 0.14]	[nan, 24.05, 29.51, 9.63, 0.87, 2.31, 1.36, 1.82, 2.01, 1.09]	[48.15, 20.75, 24.34, 12.11, 5.13, 4.24, 1.07, 1.97, 4.46, 0.84]	[6.27, 7.3, 13.08, 8.79, 2.91, 2.13, 0.43, 0.99, 1.0, 0.28]	gtsrb_cap_incft	gtsrb	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.1	-1	1.0	False	False	True	False	7	4	43	10	checkpoint/gtsrb_cap_incft	[224, 224]
