base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
87.08	64.83	67.85	0.15	[94.91, 92.44, 93.64, 93.71, 94.25, 94.31, 94.05, 94.25, 87.08]	[nan, 97.5, 82.4, 82.71, 71.85, 71.59, 67.27, 65.7, 64.83]	[94.91, 94.62, 86.77, 85.98, 77.25, 76.17, 71.93, 70.05, 67.85]	[0.09, 0.14, 0.08, 0.17, 0.11, 0.1, 0.22, 0.07, 0.15]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
80.59	88.78	87.72	0.5	[94.78, 91.63, 91.43, 90.83, 90.83, 90.7, 90.57, 90.36, 80.59]	[nan, 96.9, 90.35, 93.47, 93.56, 93.24, 88.5, 89.13, 88.78]	[94.77, 93.9, 90.79, 92.69, 92.93, 92.75, 88.88, 89.35, 87.72]	[0.29, 0.16, 0.05, 0.04, 0.08, 0.05, 0.05, 0.1, 0.5]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
94.78	34.71	42.83	0.75	[95.05, 94.25, 94.31, 95.05, 94.45, 95.05, 94.65, 95.05, 94.78]	[nan, 90.09, 59.01, 60.28, 53.15, 49.12, 50.27, 41.34, 34.71]	[95.04, 92.44, 72.71, 70.61, 63.07, 58.39, 57.98, 49.51, 42.83]	[0.24, 0.89, 0.1, 0.49, 1.13, 0.15, 0.79, 0.71, 0.75]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
57.83	0.25	8.05	2.17	[94.91, 94.58, 94.24, 66.53, 19.01, 53.55, 48.46, 64.66, 57.83]	[nan, 88.03, 46.85, 24.63, 23.9, 0.08, 0.0, 0.26, 0.25]	[94.91, 91.72, 65.27, 37.02, 22.68, 10.8, 8.38, 10.04, 8.05]	[0.25, 0.58, 2.54, 1.34, 0.32, 0.65, 0.86, 1.93, 2.17]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
81.79	88.5	87.62	0.17	[94.91, 91.57, 91.7, 91.16, 91.43, 91.77, 91.97, 92.1, 81.79]	[nan, 97.68, 90.69, 93.64, 93.74, 93.36, 89.13, 89.07, 88.5]	[94.9, 94.19, 91.1, 92.92, 93.22, 93.06, 89.65, 89.57, 87.62]	[0.25, 0.28, 0.31, 0.2, 0.22, 0.24, 0.27, 0.2, 0.17]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
23.96	0.0	3.27	0.84	[94.65, 87.42, 79.85, 31.52, 28.78, 25.43, 26.24, 28.45, 23.96]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[94.64, 49.28, 31.05, 9.32, 6.9, 5.12, 4.53, 4.33, 3.27]	[0.24, 1.27, 2.16, 5.06, 3.09, 1.38, 1.28, 1.73, 0.84]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
94.85	5.09	17.23	0.02	[95.05, 94.71, 94.58, 94.71, 94.65, 94.65, 94.65, 94.65, 94.85]	[nan, 6.29, 24.7, 20.33, 17.82, 15.85, 6.56, 9.16, 5.09]	[95.05, 56.07, 51.85, 42.4, 36.18, 31.61, 21.79, 22.12, 17.23]	[0.25, 0.48, 0.23, 0.23, 0.09, 0.07, 0.1, 0.04, 0.02]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
79.65	88.9	87.68	0.1	[94.98, 91.63, 91.63, 91.16, 91.57, 91.97, 92.04, 91.84, 79.65]	[nan, 98.54, 91.11, 93.89, 93.77, 93.38, 89.13, 89.07, 88.9]	[94.98, 94.62, 91.34, 93.09, 93.26, 93.11, 89.67, 89.52, 87.68]	[0.0, 0.19, 0.1, 0.08, 0.04, 0.03, 0.08, 0.05, 0.1]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
76.91	89.19	87.57	0.25	[94.85, 90.97, 90.77, 90.16, 90.16, 90.16, 90.09, 89.62, 76.91]	[nan, 98.45, 91.15, 94.06, 94.0, 93.62, 88.84, 89.42, 89.19]	[94.85, 94.21, 91.02, 92.91, 93.1, 92.94, 89.07, 89.47, 87.57]	[0.09, 0.31, 0.2, 0.17, 0.18, 0.16, 0.17, 0.14, 0.25]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
77.78	89.16	87.66	0.16	[94.98, 91.43, 91.23, 90.43, 90.43, 90.43, 90.23, 89.89, 77.78]	[nan, 98.45, 91.15, 94.06, 93.96, 93.53, 88.77, 89.37, 89.16]	[94.98, 94.46, 91.2, 92.98, 93.13, 92.92, 89.04, 89.47, 87.66]	[0.17, 0.19, 0.11, 0.16, 0.15, 0.14, 0.12, 0.09, 0.16]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
67.27	0.0	9.12	1.05	[94.98, 94.58, 94.85, 67.2, 35.34, 57.63, 68.47, 76.44, 67.27]	[nan, 87.08, 54.21, 17.14, 23.58, 0.03, 0.0, 0.16, 0.0]	[94.98, 91.3, 69.98, 31.96, 26.34, 11.58, 11.85, 11.73, 9.12]	[0.16, 0.66, 1.39, 3.87, 3.03, 1.49, 2.74, 0.33, 1.05]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
77.11	89.21	87.63	0.1	[95.18, 91.84, 91.64, 90.83, 90.83, 90.83, 90.69, 90.29, 77.11]	[nan, 98.36, 91.16, 94.06, 93.98, 93.57, 88.77, 89.37, 89.21]	[95.18, 94.66, 91.36, 93.11, 93.25, 93.04, 89.12, 89.54, 87.63]	[0.16, 0.09, 0.07, 0.0, 0.04, 0.05, 0.06, 0.05, 0.1]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
79.39	89.0	87.75	0.14	[94.85, 91.84, 91.64, 90.96, 90.96, 90.96, 90.83, 90.49, 79.39]	[nan, 97.59, 90.77, 93.78, 93.79, 93.39, 88.64, 89.26, 89.0]	[94.85, 94.33, 91.12, 92.95, 93.14, 92.93, 89.04, 89.48, 87.75]	[0.38, 0.43, 0.29, 0.18, 0.12, 0.08, 0.06, 0.04, 0.14]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.01	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
35.41	14.8	17.56	3.35	[95.05, 92.9, 93.84, 93.91, 93.44, 76.91, 7.36, 9.44, 35.41]	[nan, 96.21, 83.33, 82.8, 72.44, 41.91, 16.37, 14.71, 14.8]	[95.04, 94.32, 87.4, 86.1, 77.49, 48.93, 14.82, 13.91, 17.56]	[0.41, 0.56, 0.21, 0.21, 1.88, 8.43, 1.33, 1.46, 3.35]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
93.24	0.0	12.63	0.08	[94.98, 93.5, 94.18, 94.31, 93.97, 94.11, 93.71, 93.64, 93.24]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[94.98, 52.64, 36.6, 27.9, 22.48, 18.87, 16.19, 14.21, 12.63]	[0.28, 0.06, 0.23, 0.2, 0.17, 0.09, 0.08, 0.04, 0.08]	oxford_pets_cap_incft	oxford_pets	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.1	100	15	8	2	3	LoRA	5	11	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	25	0.5	-1	1.0	False	False	True	False	5	4	37	9	checkpoint/oxford_pets_cap_incft	[224, 224]
